ep,trading_days,annualReturn_pct,mdd,sharpeRatio,final_capital,volatility,calmarRatio,sterlingRatio,netProfit,netProfit_pct,winRate,vol_max,vol_min,vol_avg,risk_max,risk_min,risk_avg,riskRaw_max,riskRaw_min,riskRaw_avg,dailySR_max,dailySR_min,dailySR_avg,dailySR_wocbf_max,dailySR_wocbf_min,dailySR_wocbf_avg,dailyReturn_pct_max,dailyReturn_pct_min,dailyReturn_pct_avg,sigReturn_max,sigReturn_min,mdd_high,mdd_low,mdd_high_date,mdd_low_date,sharpeRatio_wocbf,reward_sum,final_capital_wocbf,cbf_contribution,risk_downsideAtVol,risk_downsideAtVol_daily_max,risk_downsideAtVol_daily_min,risk_downsideAtVol_daily_avg,risk_downsideAtValue_daily_max,risk_downsideAtValue_daily_min,risk_downsideAtValue_daily_avg,cvar_max,cvar_min,cvar_avg,cvar_raw_max,cvar_raw_min,cvar_raw_avg,solver_solvable,solver_insolvable,cputime,systime
1,1255,0.17079619501930177,0.17467286626819511,1.0199019949016053,2193046.073039219,0.15121177896527221,6.585579553454104,1.4650123318176445,1193046.0730392188,1.1930460730392187,0.5577689243027888,0.15306146828326583,0.0036554822010940236,0.13337973864371516,0.031105855198040353,0.0008453309417751144,0.008218358125311265,0.0358189309048795,0.0008453309730739418,0.008386400038172932,25347.065201106387,-20.738659571675054,125.43662679322338,73038.9006199476,-20.738653110051562,181.907453983356,0.03767052568293951,-0.04671298261037355,0.0006713428260799566,66875.57936680643,-101722.13302886672,1317095.1955398037,1087034.4025867973,2015-05-18,2016-02-11,1.0402957162334865,792.6721711661193,2243179.1215345897,1254.0000027243514,0.11040939984533112,0.11098729200440001,0.0,0.09582833207893128,1.3345413997636335,-0.013196641834645195,0.4377786679691162,0.1072207349623321,-0.0039256103526510745,0.016245179212203864,0.11529732153742903,-0.003925610587169257,0.016578205132667626,1255,0,23.328125,23.079964199998358
