capital_policy_1,dailyReturn_policy_1,reward_policy_1,strategyVolatility_policy_1,risk_policy_1,risk_wocbf_policy_1,capital_wocbf_policy_1,dailySR_policy_1,dailySR_wocbf_policy_1,riskAccepted_policy_1,ctrlWeight_policy_1,solvable_flag_policy_1,risk_pred_policy_1,final_action_abssum_policy_1,rl_action_abssum_policy_1,cbf_action_abssum_policy_1,downsideAtVol_risk_policy_1,downsideAtValue_risk_policy_1,cvar_policy_1,cvar_raw_policy_1,capital_policy_best,dailyReturn_policy_best,reward_policy_best,strategyVolatility_policy_best,risk_policy_best,risk_wocbf_policy_best,capital_wocbf_policy_best,dailySR_policy_best,dailySR_wocbf_policy_best,riskAccepted_policy_best,ctrlWeight_policy_best,solvable_flag_policy_best,risk_pred_policy_best,final_action_abssum_policy_best,rl_action_abssum_policy_best,cbf_action_abssum_policy_best,downsideAtVol_risk_policy_best,downsideAtValue_risk_policy_best,cvar_policy_best,cvar_raw_policy_best
1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.017,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.017,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1003461.7767599464,0.0034617767599463,3.871011634864835,0.038858347755647,0.0064137732338108,0.006441102966031,1003592.5791607014,13.479210404750166,14.202187139366346,0.017,1.0,1,0.0,1.0,1.0000000533182174,1.0000000533182174,0.0274770012037231,0.0034617767599463,0.0095854596848203,0.0095068001026943,1003461.7767599464,0.0034617767599463,3.871011634864835,0.038858347755647,0.0064137732338108,0.006441102966031,1003592.5791607014,13.479210404750166,14.202187139366346,0.017,1.0,1,0.0,1.0,1.0000000533182174,1.0000000533182174,0.0274770012037231,0.0034617767599463,0.0095854596848203,0.0095068001026943
999300.800555573,-0.0041466215263412,-3.9805513646728055,0.0604712816289734,0.0073959350713337,0.0073959346162676,999431.06031326,-5.66941786167141,-5.669418402711372,0.017,1.0,1,0.0,1.0,1.00000006146729,1.00000006146729,0.0439832567135966,-0.000699199444427,0.0192567328905145,0.0192567317806433,999300.800555573,-0.0041466215263412,-3.9805513646728055,0.0604712816289734,0.0073959350713337,0.0073959346162676,999431.06031326,-5.66941786167141,-5.669418402711372,0.017,1.0,1,0.0,1.0,1.00000006146729,1.00000006146729,0.0439832567135966,-0.000699199444427,0.0192567328905145,0.0192567317806433
1004839.360493471,0.0055424352055145,5.6344919299234615,0.067348529734539,0.0078576251408758,0.0078576302645569,1004970.350735653,24.128435180155662,24.12848847343134,0.017,1.0,1,0.0,1.0,1.0000000316649675,1.000000031664967,0.0503794022347396,0.0048393604934711,0.0102871842638316,0.0102871867669327,1004839.360493471,0.0055424352055145,5.6344919299234615,0.067348529734539,0.0078576251408758,0.0078576302645569,1004970.350735653,24.128435180155662,24.12848847343134,0.017,1.0,1,0.0,1.0,1.0000000316649675,1.000000031664967,0.0503794022347396,0.0048393604934711,0.0102871842638316,0.0102871867669327
1006488.1075445698,0.0016408065964783,1.7868340947890116,0.0584040435594959,0.0066513872086411,0.0066513868531269,1006619.3127046552,4.687944137196616,4.687944345655834,0.017,1.0,1,0.0,0.9999999999999998,1.0000000447034836,1.0000000447034836,0.0444424988766804,0.0064881075445697,0.0120521724539007,0.0120521717322582,1006488.1075445698,0.0016408065964783,1.7868340947890116,0.0584040435594959,0.0066513872086411,0.0066513868531269,1006619.3127046552,4.687944137196616,4.687944345655834,0.017,1.0,1,0.0,0.9999999999999998,1.0000000447034836,1.0000000447034836,0.0444424988766804,0.0064881075445697,0.0120521724539007,0.0120521717322582
1011705.053023161,0.0051833155697373,5.34426716080525,0.0579853110426293,0.0056079553487115,0.0056079557915237,1011836.938834516,29.914460555749944,29.914464097607,0.017,1.0,1,0.0,1.0,0.9999999376013876,0.9999999376013874,0.0454665343963747,0.011705053023161,0.0062272422675576,0.0062272427198514,1011705.053023161,0.0051833155697373,5.34426716080525,0.0579853110426293,0.0056079553487115,0.0056079557915237,1011836.938834516,29.914460555749944,29.914464097607,0.017,1.0,1,0.0,1.0,0.9999999376013876,0.9999999376013874,0.0454665343963747,0.011705053023161,0.0062272422675576,0.0062272427198514
1024179.6578082668,0.0123302782246954,12.44072470479447,0.0817508299086403,0.0063260856789529,0.0063260894813062,1024313.1766194542,208.33401137685385,208.33425221382183,0.017,1.0,1,0.0,1.0,1.000000033527613,1.000000033527613,0.0551352934772758,0.0241796578082669,7.133735652319756e-07,7.132610716081844e-07,1024179.6578082668,0.0123302782246954,12.44072470479447,0.0817508299086403,0.0063260856789529,0.0063260894813062,1024313.1766194542,208.33401137685385,208.33425221382183,0.017,1.0,1,0.0,1.0,1.000000033527613,1.000000033527613,0.0551352934772758,0.0241796578082669,7.133735652319756e-07,7.132610716081844e-07
1020662.8708810247,-0.0034337597905115,-3.274572405328789,0.0849269175666977,0.0046929676769768,0.0046929678604033,1020795.9308936635,-8.00390304844522,-8.003903191066886,0.017,1.0,1,0.0,1.0,1.000000037252903,1.000000037252903,0.0565085282725971,0.0206628708810248,0.013025464055543,0.0130254646062784,1020662.8708810247,-0.0034337597905115,-3.274572405328789,0.0849269175666977,0.0046929676769768,0.0046929678604033,1020795.9308936635,-8.00390304844522,-8.003903191066886,0.017,1.0,1,0.0,1.0,1.000000037252903,1.000000037252903,0.0565085282725971,0.0206628708810248,0.013025464055543,0.0130254646062784
1012254.80049419,-0.0082378527001545,-8.062803875391916,0.0978931004477274,0.00663427511109,0.0066342757551571,1012386.7621199648,-8.471756750640559,-8.471756591925447,0.017,1.0,1,0.0,1.0,0.9999999552965164,0.9999999552965164,0.0682202427629046,0.01225480049419,0.021808510104753,0.0218085128452431,1012254.80049419,-0.0082378527001545,-8.062803875391916,0.0978931004477274,0.00663427511109,0.0066342757551571,1012386.7621199648,-8.471756750640559,-8.471756591925447,0.017,1.0,1,0.0,1.0,0.9999999552965164,0.9999999552965164,0.0682202427629046,0.01225480049419,0.021808510104753,0.0218085128452431
1014567.502415174,0.0022847033373956,2.552346098218198,0.0924083655985405,0.0053891428332621,0.0053891426613647,1014699.7650639826,8.892027620210829,8.892025478228048,0.017,1.0,1,0.0,1.0,0.9999999571591616,0.9999999571591616,0.0651675363550096,0.0145675024151739,0.0085358494929548,0.008535849393536,1014567.502415174,0.0022847033373956,2.552346098218198,0.0924083655985405,0.0053891428332621,0.0053891426613647,1014699.7650639826,8.892027620210829,8.892025478228048,0.017,1.0,1,0.0,1.0,0.9999999571591616,0.9999999571591616,0.0651675363550096,0.0145675024151739,0.0085358494929548,0.008535849393536
1010834.7789602148,-0.0036791277525381,-3.4085765856074883,0.091054982164403,0.0111992093582631,0.0111992127126632,1010966.5569781414,-3.4962340459235035,-3.496231901965169,0.017,1.0,1,0.0,1.0,0.9999999217689036,0.9999999217689036,0.0623238706128316,0.010834778960215,0.026246336841838,0.0262463407234081,1010834.7789602148,-0.0036791277525381,-3.4085765856074883,0.091054982164403,0.0111992093582631,0.0111992127126632,1010966.5569781414,-3.4962340459235035,-3.496231901965169,0.017,1.0,1,0.0,1.0,0.9999999217689036,0.9999999217689036,0.0623238706128316,0.010834778960215,0.026246336841838,0.0262463407234081
