open,high,low,close,volume,date
17626.83984375,17900.099609375,17620.490234375,17895.220703125,,03/12/2015
17889.05078125,17889.05078125,17629.890625,17749.310546875,,03/13/2015
17751.240234375,17988.5,17751.240234375,17977.419921875,,03/16/2015
17972.220703125,17972.220703125,17785.7890625,17849.080078125,,03/17/2015
17846.80078125,18097.119140625,17697.51953125,18076.189453125,,03/18/2015
18072.580078125,18072.990234375,17934.240234375,17959.029296875,,03/19/2015
17961.130859375,18197.2890625,17961.130859375,18127.650390625,,03/20/2015
18136.73046875,18205.9296875,18116.0390625,18116.0390625,,03/23/2015
18110.869140625,18149.240234375,18010.439453125,18011.140625,,03/24/2015
18012.609375,18041.970703125,17718.5390625,17718.5390625,,03/25/2015
17716.26953125,17759.509765625,17579.26953125,17678.23046875,,03/26/2015
17673.630859375,17729.140625,17630.490234375,17712.66015625,,03/27/2015
17727.48046875,18008.640625,17727.48046875,17976.310546875,,03/30/2015
17965.369140625,17965.369140625,17773.01953125,17776.119140625,,03/31/2015
17778.51953125,17778.51953125,17585.009765625,17698.1796875,,04/01/2015
17699.51953125,17815.029296875,17673.490234375,17763.240234375,,04/02/2015
17755.5,17941.7890625,17646.80078125,17880.849609375,,04/06/2015
17884.3203125,17983.119140625,17871.2109375,17875.419921875,,04/07/2015
17877.619140625,17976.19921875,17822.23046875,17902.509765625,,04/08/2015
17902.509765625,17984.220703125,17823.099609375,17958.73046875,,04/09/2015
17956.73046875,18066.759765625,17945.55078125,18057.650390625,,04/10/2015
18052.3203125,18107.5703125,17974.810546875,17977.0390625,,04/13/2015
17979.109375,18075.599609375,17905.48046875,18036.69921875,,04/14/2015
18045.7109375,18160.51953125,18045.7109375,18112.609375,,04/15/2015
18106.26953125,18169.259765625,18063.859375,18105.76953125,,04/16/2015
18102.560546875,18102.560546875,17748.529296875,17826.30078125,,04/17/2015
17841.1796875,18092.220703125,17841.1796875,18034.9296875,,04/20/2015
18034.23046875,18109.69921875,17929.630859375,17949.58984375,,04/21/2015
17950.8203125,18056.01953125,17887.759765625,18038.26953125,,04/22/2015
18031.900390625,18133.029296875,17966.76953125,18058.689453125,,04/23/2015
18056.419921875,18108.869140625,18009.080078125,18080.140625,,04/24/2015
18097.890625,18175.560546875,18024.66015625,18037.970703125,,04/27/2015
18035.900390625,18119.650390625,17917.359375,18110.140625,,04/28/2015
18093.689453125,18096.4609375,17953.689453125,18035.529296875,,04/29/2015
18033.330078125,18033.330078125,17774.890625,17840.51953125,,04/30/2015
17859.26953125,18028.890625,17859.26953125,18024.060546875,,05/01/2015
18026.01953125,18133.759765625,18026.01953125,18070.400390625,,05/04/2015
18062.529296875,18086.009765625,17905.7109375,17928.19921875,,05/05/2015
17934.810546875,18019.75,17733.119140625,17841.98046875,,05/06/2015
17840.25,17973.0703125,17796.939453125,17924.060546875,,05/07/2015
17933.640625,18205.23046875,17933.640625,18191.109375,,05/08/2015
18187.779296875,18199.94921875,18089.109375,18105.169921875,,05/11/2015
18096.16015625,18119.1796875,17924.80078125,18068.23046875,,05/12/2015
18070.369140625,18132.7890625,18039.19921875,18060.490234375,,05/13/2015
18062.490234375,18255.2109375,18062.490234375,18252.240234375,,05/14/2015
18251.970703125,18272.720703125,18215.0703125,18272.560546875,,05/15/2015
18267.25,18325.5390625,18244.259765625,18298.880859375,,05/18/2015
18300.48046875,18351.359375,18261.349609375,18312.390625,,05/19/2015
18315.060546875,18350.130859375,18272.560546875,18285.400390625,,05/20/2015
18285.869140625,18314.890625,18249.900390625,18285.740234375,,05/21/2015
18286.869140625,18286.869140625,18217.140625,18232.01953125,,05/22/2015
18229.75,18229.75,17990.01953125,18041.5390625,,05/26/2015
18045.080078125,18190.349609375,18045.080078125,18162.990234375,,05/27/2015
18154.140625,18154.140625,18066.400390625,18126.119140625,,05/28/2015
18128.119140625,18128.119140625,17967.740234375,18010.6796875,,05/29/2015
18017.8203125,18105.830078125,17982.060546875,18040.369140625,,06/01/2015
18033.330078125,18091.869140625,17925.330078125,18011.939453125,,06/02/2015
18018.419921875,18168.08984375,18010.419921875,18076.26953125,,06/03/2015
18072.470703125,18087.150390625,17876.94921875,17905.580078125,,06/04/2015
17905.380859375,17940.779296875,17822.900390625,17849.4609375,,06/05/2015
17849.4609375,17852.349609375,17760.609375,17766.55078125,,06/08/2015
17766.94921875,17817.830078125,17714.970703125,17764.0390625,,06/09/2015
17765.380859375,18045.140625,17765.380859375,18000.400390625,,06/10/2015
18001.26953125,18109.76953125,18001.26953125,18039.369140625,,06/11/2015
18035.830078125,18035.830078125,17857.0703125,17898.83984375,,06/12/2015
17890.759765625,17890.759765625,17698.419921875,17791.169921875,,06/15/2015
17787.4296875,17919.619140625,17774.119140625,17904.48046875,,06/16/2015
17909.580078125,17998.0,17839.650390625,17935.740234375,,06/17/2015
17944.609375,18174.73046875,17944.609375,18115.83984375,,06/18/2015
18116.240234375,18117.7109375,18010.580078125,18015.94921875,,06/19/2015
18027.630859375,18181.669921875,18027.630859375,18119.779296875,,06/22/2015
18121.779296875,18188.810546875,18108.099609375,18144.0703125,,06/23/2015
18139.099609375,18139.099609375,17966.0703125,17966.0703125,,06/24/2015
17977.109375,18036.099609375,17890.359375,17890.359375,,06/25/2015
17892.029296875,18013.150390625,17892.029296875,17946.6796875,,06/26/2015
17936.740234375,17936.740234375,17590.55078125,17596.349609375,,06/29/2015
17599.9609375,17714.66015625,17576.5,17619.509765625,,06/30/2015
17638.119140625,17801.830078125,17638.119140625,17757.91015625,,07/01/2015
17763.3203125,17825.490234375,17687.51953125,17730.109375,,07/02/2015
17728.080078125,17734.359375,17564.359375,17683.580078125,,07/06/2015
17684.919921875,17793.44921875,17465.6796875,17776.91015625,,07/07/2015
17759.009765625,17759.009765625,17496.220703125,17515.419921875,,07/08/2015
17530.380859375,17764.849609375,17530.380859375,17548.619140625,,07/09/2015
17561.119140625,17797.490234375,17561.119140625,17760.41015625,,07/10/2015
17787.26953125,17987.5703125,17787.26953125,17977.6796875,,07/13/2015
17974.609375,18072.8203125,17956.169921875,18053.580078125,,07/14/2015
18053.380859375,18090.390625,18010.150390625,18050.169921875,,07/15/2015
18078.16015625,18131.609375,18065.330078125,18120.25,,07/16/2015
18117.580078125,18121.119140625,18032.060546875,18086.44921875,,07/17/2015
18085.91015625,18137.119140625,18064.5,18100.41015625,,07/20/2015
18096.669921875,18096.669921875,17868.33984375,17919.2890625,,07/21/2015
17918.349609375,17919.349609375,17807.41015625,17851.0390625,,07/22/2015
17853.779296875,17860.94921875,17705.029296875,17731.919921875,,07/23/2015
17731.05078125,17756.5390625,17553.73046875,17568.529296875,,07/24/2015
17561.779296875,17561.779296875,17399.169921875,17440.58984375,,07/27/2015
17449.810546875,17650.0703125,17449.810546875,17630.26953125,,07/28/2015
17631.400390625,17776.779296875,17629.19921875,17751.390625,,07/29/2015
17743.240234375,17761.25,17640.849609375,17745.98046875,,07/30/2015
17755.869140625,17783.58984375,17671.58984375,17689.859375,,07/31/2015
17696.740234375,17704.759765625,17496.609375,17598.19921875,,08/03/2015
17596.9296875,17635.779296875,17505.5,17550.689453125,,08/04/2015
17555.240234375,17661.369140625,17492.900390625,17540.470703125,,08/05/2015
17542.609375,17572.0390625,17362.859375,17419.75,,08/06/2015
17414.939453125,17414.939453125,17279.080078125,17373.380859375,,08/07/2015
17375.1796875,17629.130859375,17375.1796875,17615.169921875,,08/10/2015
17593.58984375,17593.58984375,17352.630859375,17402.83984375,,08/11/2015
17382.9296875,17423.900390625,17125.810546875,17402.509765625,,08/12/2015
17401.640625,17481.779296875,17341.33984375,17408.25,,08/13/2015
17410.119140625,17492.900390625,17394.060546875,17477.400390625,,08/14/2015
17472.66015625,17551.400390625,17341.720703125,17545.1796875,,08/17/2015
17537.30078125,17568.400390625,17486.419921875,17511.33984375,,08/18/2015
17508.740234375,17517.189453125,17282.419921875,17348.73046875,,08/19/2015
17345.3203125,17345.3203125,16990.689453125,16990.689453125,,08/20/2015
16990.689453125,16990.689453125,16459.55078125,16459.75,,08/21/2015
16459.75,16459.75,15370.330078125,15871.349609375,,08/24/2015
15882.26953125,16312.9404296875,15651.240234375,15666.4404296875,,08/25/2015
15676.259765625,16303.75,15676.259765625,16285.509765625,,08/26/2015
16285.509765625,16666.689453125,16285.509765625,16654.76953125,,08/27/2015
16649.419921875,16669.970703125,16535.1796875,16643.009765625,,08/28/2015
16632.01953125,16632.01953125,16444.05078125,16528.029296875,,08/31/2015
16528.029296875,16528.029296875,15979.9501953125,16058.349609375,,09/01/2015
16058.349609375,16352.580078125,16058.349609375,16351.3798828125,,09/02/2015
16364.33984375,16550.0703125,16317.3095703125,16374.759765625,,09/03/2015
16371.759765625,16371.759765625,16026.6103515625,16102.3798828125,,09/04/2015
16109.9296875,16503.41015625,16109.9296875,16492.6796875,,09/08/2015
16505.0390625,16664.650390625,16220.099609375,16253.5703125,,09/09/2015
16252.5703125,16441.939453125,16212.080078125,16330.400390625,,09/10/2015
16330.400390625,16434.759765625,16244.650390625,16433.08984375,,09/11/2015
16450.859375,16450.859375,16330.8701171875,16370.9599609375,,09/14/2015
16382.580078125,16644.109375,16382.580078125,16599.849609375,,09/15/2015
16599.509765625,16755.98046875,16593.900390625,16739.94921875,,09/16/2015
16738.080078125,16933.4296875,16639.9296875,16674.740234375,,09/17/2015
16674.740234375,16674.740234375,16343.759765625,16384.580078125,,09/18/2015
16406.099609375,16578.599609375,16391.880859375,16510.189453125,,09/21/2015
16477.44921875,16477.44921875,16221.73046875,16330.4697265625,,09/22/2015
16332.8095703125,16355.2900390625,16211.98046875,16279.8896484375,,09/23/2015
16257.1103515625,16257.1103515625,16016.3603515625,16201.3203125,,09/24/2015
16205.0703125,16465.23046875,16205.0703125,16314.669921875,,09/25/2015
16313.259765625,16313.259765625,15981.849609375,16001.8896484375,,09/28/2015
16001.759765625,16118.8896484375,15942.3701171875,16049.1298828125,,09/29/2015
16057.080078125,16297.599609375,16057.080078125,16284.7001953125,,09/30/2015
16278.6201171875,16348.8701171875,16073.8203125,16272.009765625,,10/01/2015
16258.25,16472.76953125,16013.66015625,16472.369140625,,10/02/2015
16502.099609375,16798.369140625,16502.099609375,16776.4296875,,10/05/2015
16774.01953125,16865.08984375,16746.029296875,16790.189453125,,10/06/2015
16805.419921875,16963.30078125,16765.0,16912.2890625,,10/07/2015
16904.169921875,17081.279296875,16859.33984375,17050.75,,10/08/2015
17054.689453125,17110.880859375,17027.23046875,17084.490234375,,10/09/2015
17082.2890625,17139.2109375,17064.580078125,17131.859375,,10/12/2015
17113.55078125,17172.810546875,17034.44921875,17081.890625,,10/13/2015
17079.080078125,17111.380859375,16887.669921875,16924.75,,10/14/2015
16944.859375,17144.419921875,16933.5703125,17141.75,,10/15/2015
17141.75,17220.01953125,17107.349609375,17215.970703125,,10/16/2015
17209.4296875,17235.94921875,17129.189453125,17230.5390625,,10/19/2015
17228.470703125,17264.880859375,17147.990234375,17217.109375,,10/20/2015
17225.9296875,17314.990234375,17153.130859375,17168.609375,,10/21/2015
17180.880859375,17505.1796875,17180.880859375,17489.16015625,,10/22/2015
17525.109375,17679.369140625,17525.109375,17646.69921875,,10/23/2015
17649.5703125,17660.69921875,17602.509765625,17623.05078125,,10/26/2015
17608.890625,17635.1796875,17540.5703125,17581.4296875,,10/27/2015
17586.689453125,17779.94921875,17556.7109375,17779.51953125,,10/28/2015
17771.5,17786.0,17684.720703125,17755.80078125,,10/29/2015
17756.599609375,17799.9609375,17662.869140625,17663.5390625,,10/30/2015
17672.619140625,17845.900390625,17655.01953125,17828.759765625,,11/02/2015
17819.740234375,17977.849609375,17796.01953125,17918.150390625,,11/03/2015
17929.580078125,17964.119140625,17828.830078125,17867.580078125,,11/04/2015
17871.25,17929.509765625,17779.189453125,17863.4296875,,11/05/2015
17855.220703125,17912.0390625,17768.599609375,17910.330078125,,11/06/2015
17900.779296875,17900.779296875,17667.779296875,17730.48046875,,11/09/2015
17724.130859375,17768.66015625,17657.720703125,17758.2109375,,11/10/2015
17769.5,17807.1796875,17696.91015625,17702.220703125,,11/11/2015
17691.9296875,17691.9296875,17443.5,17448.0703125,,11/12/2015
17439.25,17439.25,17238.890625,17245.240234375,,11/13/2015
17229.939453125,17483.009765625,17210.4296875,17483.009765625,,11/16/2015
17486.990234375,17599.330078125,17451.41015625,17489.5,,11/17/2015
17485.490234375,17752.16015625,17485.490234375,17737.16015625,,11/18/2015
17739.830078125,17772.970703125,17681.98046875,17732.75,,11/19/2015
17732.75,17914.33984375,17732.75,17823.810546875,,11/20/2015
17823.609375,17868.1796875,17751.529296875,17792.6796875,,11/23/2015
17770.900390625,17862.599609375,17683.509765625,17812.189453125,,11/24/2015
17820.810546875,17854.919921875,17801.830078125,17813.390625,,11/25/2015
17806.0390625,17830.359375,17749.3203125,17813.390625,,11/27/2015
17802.83984375,17837.240234375,17719.7890625,17719.919921875,,11/30/2015
17719.720703125,17895.5,17719.720703125,17888.349609375,,12/01/2015
17883.140625,17901.580078125,17708.19921875,17729.6796875,,12/02/2015
17741.5703125,17780.58984375,17425.560546875,17477.669921875,,12/03/2015
17482.6796875,17866.470703125,17482.6796875,17847.630859375,,12/04/2015
17845.490234375,17845.490234375,17639.25,17730.509765625,,12/07/2015
17703.990234375,17703.990234375,17485.390625,17568.0,,12/08/2015
17558.1796875,17767.689453125,17403.509765625,17492.30078125,,12/09/2015
17493.169921875,17697.740234375,17474.66015625,17574.75,,12/10/2015
17574.75,17574.75,17230.5,17265.2109375,,12/11/2015
17277.109375,17378.01953125,17138.470703125,17368.5,,12/14/2015
17374.779296875,17627.630859375,17341.1796875,17524.91015625,,12/15/2015
17530.849609375,17784.359375,17483.6796875,17749.08984375,,12/16/2015
17756.5390625,17796.759765625,17493.5,17495.83984375,,12/17/2015
17495.0390625,17496.580078125,17124.310546875,17128.55078125,,12/18/2015
17154.939453125,17272.359375,17116.73046875,17251.619140625,,12/21/2015
17253.55078125,17451.109375,17242.859375,17417.26953125,,12/22/2015
17427.630859375,17607.919921875,17427.630859375,17602.609375,,12/23/2015
17593.259765625,17606.33984375,17543.94921875,17552.169921875,,12/24/2015
17535.66015625,17536.900390625,17437.33984375,17528.26953125,,12/28/2015
17547.369140625,17750.01953125,17547.369140625,17720.98046875,,12/29/2015
17711.939453125,17714.130859375,17588.869140625,17603.869140625,,12/30/2015
17590.66015625,17590.66015625,17421.16015625,17425.029296875,,12/31/2015
17405.48046875,17405.48046875,16957.630859375,17148.939453125,,01/04/2016
17147.5,17195.83984375,17038.609375,17158.66015625,,01/05/2016
17154.830078125,17154.830078125,16817.619140625,16906.509765625,,01/06/2016
16888.359375,16888.359375,16463.630859375,16514.099609375,,01/07/2016
16519.169921875,16651.890625,16314.5703125,16346.4501953125,,01/08/2016
16358.7099609375,16461.849609375,16232.0302734375,16398.5703125,,01/11/2016
16419.109375,16591.349609375,16322.0703125,16516.220703125,,01/12/2016
16526.630859375,16593.509765625,16123.2001953125,16151.41015625,,01/13/2016
16159.009765625,16482.05078125,16075.1201171875,16379.0498046875,,01/14/2016
16354.330078125,16354.330078125,15842.1103515625,15988.080078125,,01/15/2016
16009.4501953125,16171.9599609375,15900.25,16016.01953125,,01/19/2016
15989.4501953125,15989.4501953125,15450.5595703125,15766.740234375,,01/20/2016
15768.8701171875,16038.58984375,15704.66015625,15882.6796875,,01/21/2016
15921.099609375,16136.7900390625,15921.099609375,16093.509765625,,01/22/2016
16086.4599609375,16086.4599609375,15880.150390625,15885.2197265625,,01/25/2016
15893.16015625,16185.7900390625,15893.16015625,16167.23046875,,01/26/2016
16168.740234375,16235.0302734375,15878.2998046875,15944.4599609375,,01/27/2016
15960.2802734375,16102.1396484375,15863.7197265625,16069.6396484375,,01/28/2016
16090.259765625,16466.30078125,16090.259765625,16466.30078125,,01/29/2016
16453.630859375,16510.98046875,16299.4697265625,16449.1796875,,02/01/2016
16420.2109375,16420.2109375,16108.4404296875,16153.5400390625,,02/02/2016
16186.2001953125,16381.6904296875,15960.4501953125,16336.66015625,,02/03/2016
16329.669921875,16485.83984375,16266.16015625,16416.580078125,,02/04/2016
16417.94921875,16423.630859375,16129.8095703125,16204.9697265625,,02/05/2016
16147.509765625,16147.509765625,15803.5498046875,16027.0498046875,,02/08/2016
16005.41015625,16136.6201171875,15881.1103515625,16014.3798828125,,02/09/2016
16035.6103515625,16201.8896484375,15899.91015625,15914.740234375,,02/10/2016
15897.8203125,15897.8203125,15503.009765625,15660.1796875,,02/11/2016
15691.6201171875,15974.0400390625,15691.6201171875,15973.83984375,,02/12/2016
16012.3896484375,16196.41015625,16012.3896484375,16196.41015625,,02/16/2016
16217.98046875,16486.119140625,16217.98046875,16453.830078125,,02/17/2016
16483.759765625,16511.83984375,16390.4296875,16413.4296875,,02/18/2016
16410.9609375,16410.9609375,16278.0,16391.990234375,,02/19/2016
16417.130859375,16664.240234375,16417.130859375,16620.66015625,,02/22/2016
16610.390625,16610.390625,16403.529296875,16431.779296875,,02/23/2016
16418.83984375,16507.390625,16165.8603515625,16484.990234375,,02/24/2016
16504.380859375,16697.98046875,16458.419921875,16697.2890625,,02/25/2016
16712.69921875,16795.98046875,16623.91015625,16639.970703125,,02/26/2016
16634.150390625,16726.119140625,16510.400390625,16516.5,,02/29/2016
16545.669921875,16865.560546875,16545.669921875,16865.080078125,,03/01/2016
16851.169921875,16900.169921875,16766.3203125,16899.3203125,,03/02/2016
16896.169921875,16944.310546875,16820.73046875,16943.900390625,,03/03/2016
16945.0,17062.380859375,16898.83984375,17006.76953125,,03/04/2016
16991.2890625,17099.25,16940.48046875,17073.94921875,,03/07/2016
17050.669921875,17072.7890625,16921.509765625,16964.099609375,,03/08/2016
16969.169921875,17048.5,16947.939453125,17000.359375,,03/09/2016
17006.05078125,17130.109375,16821.859375,16995.130859375,,03/10/2016
17014.990234375,17220.08984375,17014.990234375,17213.310546875,,03/11/2016
17207.490234375,17275.0703125,17161.16015625,17229.130859375,,03/14/2016
17217.150390625,17251.69921875,17120.349609375,17251.529296875,,03/15/2016
17249.33984375,17379.1796875,17204.0703125,17325.759765625,,03/16/2016
17321.380859375,17529.009765625,17297.650390625,17481.490234375,,03/17/2016
17481.490234375,17620.580078125,17481.490234375,17602.30078125,,03/18/2016
17589.69921875,17644.970703125,17551.279296875,17623.869140625,,03/21/2016
17602.7109375,17648.939453125,17540.419921875,17582.5703125,,03/22/2016
17588.810546875,17588.810546875,17486.26953125,17502.58984375,,03/23/2016
17485.330078125,17517.140625,17399.009765625,17515.73046875,,03/24/2016
17526.080078125,17583.810546875,17493.029296875,17535.390625,,03/28/2016
17512.580078125,17642.810546875,17434.26953125,17633.109375,,03/29/2016
17652.359375,17790.109375,17652.359375,17716.66015625,,03/30/2016
17716.05078125,17755.69921875,17669.720703125,17685.08984375,,03/31/2016
17661.740234375,17811.48046875,17568.01953125,17792.75,,04/01/2016
17799.390625,17806.380859375,17710.669921875,17737.0,,04/04/2016
17718.029296875,17718.029296875,17579.560546875,17603.3203125,,04/05/2016
17605.44921875,17723.55078125,17542.5390625,17716.05078125,,04/06/2016
17687.279296875,17687.279296875,17484.23046875,17541.9609375,,04/07/2016
17555.390625,17694.509765625,17528.16015625,17576.9609375,,04/08/2016
17586.48046875,17731.630859375,17555.900390625,17556.41015625,,04/11/2016
17571.33984375,17744.4296875,17553.5703125,17721.25,,04/12/2016
17741.66015625,17918.349609375,17741.66015625,17908.279296875,,04/13/2016
17912.25,17962.140625,17885.439453125,17926.4296875,,04/14/2016
17925.94921875,17937.650390625,17867.41015625,17897.4609375,,04/15/2016
17890.19921875,18009.529296875,17848.220703125,18004.16015625,,04/18/2016
18012.099609375,18103.4609375,17984.4296875,18053.599609375,,04/19/2016
18059.490234375,18167.630859375,18031.2109375,18096.26953125,,04/20/2016
18092.83984375,18107.2890625,17963.890625,17982.51953125,,04/21/2016
17985.05078125,18026.849609375,17909.890625,18003.75,,04/22/2016
17990.939453125,17990.939453125,17855.55078125,17977.240234375,,04/25/2016
17987.380859375,18043.76953125,17934.169921875,17990.3203125,,04/26/2016
17996.140625,18084.66015625,17920.259765625,18041.55078125,,04/27/2016
18023.880859375,18035.73046875,17796.55078125,17830.759765625,,04/28/2016
17813.08984375,17814.830078125,17651.98046875,17773.640625,,04/29/2016
17783.779296875,17912.349609375,17773.7109375,17891.16015625,,05/02/2016
17870.75,17870.75,17670.880859375,17750.91015625,,05/03/2016
17735.01953125,17738.060546875,17609.009765625,17651.259765625,,05/04/2016
17664.48046875,17736.109375,17615.8203125,17660.7109375,,05/05/2016
17650.30078125,17744.5390625,17580.380859375,17740.630859375,,05/06/2016
17743.849609375,17783.16015625,17668.380859375,17705.91015625,,05/09/2016
17726.66015625,17934.609375,17726.66015625,17928.349609375,,05/10/2016
17919.029296875,17919.029296875,17711.05078125,17711.119140625,,05/11/2016
17711.119140625,17798.189453125,17625.380859375,17720.5,,05/12/2016
17711.119140625,17734.740234375,17512.48046875,17535.3203125,,05/13/2016
17531.759765625,17755.80078125,17531.759765625,17710.7109375,,05/16/2016
17701.4609375,17701.4609375,17469.919921875,17529.98046875,,05/17/2016
17501.279296875,17636.220703125,17418.2109375,17526.619140625,,05/18/2016
17514.16015625,17514.16015625,17331.0703125,17435.400390625,,05/19/2016
17437.3203125,17571.75,17437.3203125,17500.939453125,,05/20/2016
17507.0390625,17550.69921875,17480.05078125,17492.9296875,,05/23/2016
17525.189453125,17742.58984375,17525.189453125,17706.05078125,,05/24/2016
17735.08984375,17891.7109375,17735.08984375,17851.509765625,,05/25/2016
17859.51953125,17888.66015625,17803.8203125,17828.2890625,,05/26/2016
17826.849609375,17873.220703125,17824.73046875,17873.220703125,,05/27/2016
17891.5,17899.240234375,17724.029296875,17787.19921875,,05/31/2016
17754.55078125,17809.1796875,17664.7890625,17789.669921875,,06/01/2016
17789.05078125,17838.560546875,17703.55078125,17838.560546875,,06/02/2016
17799.80078125,17833.169921875,17689.6796875,17807.060546875,,06/03/2016
17825.689453125,17949.6796875,17822.810546875,17920.330078125,,06/06/2016
17936.220703125,18003.23046875,17936.220703125,17938.279296875,,06/07/2016
17931.91015625,18016.0,17931.91015625,18005.05078125,,06/08/2016
17969.98046875,18005.220703125,17915.880859375,17985.189453125,,06/09/2016
17938.8203125,17938.8203125,17812.33984375,17865.33984375,,06/10/2016
17830.5,17893.279296875,17731.349609375,17732.48046875,,06/13/2016
17710.76953125,17733.919921875,17595.7890625,17674.8203125,,06/14/2016
17703.650390625,17762.9609375,17629.009765625,17640.169921875,,06/15/2016
17602.23046875,17754.91015625,17471.2890625,17733.099609375,,06/16/2016
17733.439453125,17733.439453125,17602.779296875,17675.16015625,,06/17/2016
17736.869140625,17946.359375,17736.869140625,17804.869140625,,06/20/2016
17827.330078125,17877.83984375,17799.80078125,17829.73046875,,06/21/2016
17832.669921875,17920.16015625,17770.359375,17780.830078125,,06/22/2016
17844.109375,18011.0703125,17844.109375,18011.0703125,,06/23/2016
17946.630859375,17946.630859375,17356.33984375,17400.75,,06/24/2016
17355.2109375,17355.2109375,17063.080078125,17140.240234375,,06/27/2016
17190.509765625,17409.720703125,17190.509765625,17409.720703125,,06/28/2016
17456.01953125,17704.509765625,17456.01953125,17694.6796875,,06/29/2016
17712.759765625,17930.609375,17711.80078125,17929.990234375,,06/30/2016
17924.240234375,18002.380859375,17916.91015625,17949.369140625,,07/01/2016
17904.44921875,17904.44921875,17785.279296875,17840.619140625,,07/05/2016
17807.470703125,17926.91015625,17713.44921875,17918.619140625,,07/06/2016
17924.240234375,17984.94921875,17816.650390625,17895.880859375,,07/07/2016
17971.220703125,18166.76953125,17971.220703125,18146.740234375,,07/08/2016
18161.529296875,18283.900390625,18161.529296875,18226.9296875,,07/11/2016
18259.119140625,18371.94921875,18259.119140625,18347.669921875,,07/12/2016
18356.779296875,18390.16015625,18315.759765625,18372.119140625,,07/13/2016
18414.30078125,18537.5703125,18414.30078125,18506.41015625,,07/14/2016
18508.880859375,18557.4296875,18471.619140625,18516.55078125,,07/15/2016
18521.55078125,18556.130859375,18489.83984375,18533.05078125,,07/18/2016
18503.119140625,18562.529296875,18495.109375,18559.009765625,,07/19/2016
18582.69921875,18622.009765625,18555.650390625,18595.029296875,,07/20/2016
18589.9609375,18590.439453125,18469.669921875,18517.23046875,,07/21/2016
18524.150390625,18571.30078125,18491.58984375,18570.849609375,,07/22/2016
18554.490234375,18555.689453125,18452.619140625,18493.060546875,,07/25/2016
18497.369140625,18522.470703125,18387.220703125,18473.75,,07/26/2016
18473.26953125,18542.390625,18430.939453125,18472.169921875,,07/27/2016
18461.009765625,18483.259765625,18368.8203125,18456.349609375,,07/28/2016
18442.51953125,18466.55078125,18371.119140625,18432.240234375,,07/29/2016
18434.5,18467.029296875,18355.75,18404.509765625,,08/01/2016
18401.150390625,18403.650390625,18247.7890625,18313.76953125,,08/02/2016
18313.080078125,18355.0,18283.23046875,18355.0,,08/03/2016
18351.4296875,18397.869140625,18325.169921875,18352.05078125,,08/04/2016
18402.80078125,18543.529296875,18402.80078125,18543.529296875,,08/05/2016
18541.890625,18569.310546875,18502.029296875,18529.2890625,,08/08/2016
18538.05078125,18585.3203125,18507.75,18533.05078125,,08/09/2016
18541.48046875,18561.75,18468.779296875,18495.66015625,,08/10/2016
18519.080078125,18638.33984375,18519.080078125,18613.51953125,,08/11/2016
18595.650390625,18606.060546875,18535.859375,18576.470703125,,08/12/2016
18588.58984375,18722.609375,18559.9296875,18636.05078125,,08/15/2016
18614.48046875,18614.859375,18550.650390625,18552.01953125,,08/16/2016
18537.08984375,18582.349609375,18468.6796875,18573.939453125,,08/17/2016
18566.5390625,18600.8203125,18533.2890625,18597.69921875,,08/18/2016
18585.169921875,18585.169921875,18491.240234375,18552.5703125,,08/19/2016
18535.859375,18570.919921875,18466.859375,18529.419921875,,08/22/2016
18568.939453125,18631.599609375,18545.51953125,18547.30078125,,08/23/2016
18537.5,18539.150390625,18448.26953125,18481.48046875,,08/24/2016
18471.2109375,18497.6796875,18431.4609375,18448.41015625,,08/25/2016
18467.919921875,18572.08984375,18335.33984375,18395.400390625,,08/26/2016
18421.2890625,18523.08984375,18419.919921875,18502.990234375,,08/29/2016
18491.279296875,18514.2890625,18408.51953125,18454.30078125,,08/30/2016
18436.69921875,18439.6796875,18333.560546875,18400.880859375,,08/31/2016
18396.5703125,18430.05078125,18295.48046875,18419.30078125,,09/01/2016
18466.009765625,18544.759765625,18439.099609375,18491.9609375,,09/02/2016
18493.400390625,18551.5390625,18450.3203125,18538.119140625,,09/06/2016
18527.7109375,18536.890625,18474.76953125,18526.140625,,09/07/2016
18486.689453125,18506.240234375,18446.689453125,18479.91015625,,09/08/2016
18404.169921875,18404.169921875,18085.44921875,18085.44921875,,09/09/2016
18028.94921875,18358.689453125,17994.83984375,18325.0703125,,09/12/2016
18262.990234375,18262.990234375,18028.060546875,18066.75,,09/13/2016
18073.390625,18163.48046875,17992.2109375,18034.76953125,,09/14/2016
18024.91015625,18250.109375,18015.490234375,18212.48046875,,09/15/2016
18217.2109375,18217.2109375,18070.2109375,18123.80078125,,09/16/2016
18154.8203125,18254.880859375,18093.05078125,18120.169921875,,09/19/2016
18175.359375,18227.2109375,18128.80078125,18129.9609375,,09/20/2016
18164.9609375,18307.4296875,18121.5703125,18293.69921875,,09/21/2016
18343.759765625,18449.880859375,18343.759765625,18392.4609375,,09/22/2016
18377.359375,18383.759765625,18254.83984375,18261.44921875,,09/23/2016
18217.759765625,18217.759765625,18083.3203125,18094.830078125,,09/26/2016
18099.2109375,18238.099609375,18052.16015625,18228.30078125,,09/27/2016
18240.220703125,18349.859375,18179.33984375,18339.240234375,,09/28/2016
18322.880859375,18366.23046875,18091.640625,18143.44921875,,09/29/2016
