capital_policy_1,dailyReturn_policy_1,reward_policy_1,strategyVolatility_policy_1,risk_policy_1,risk_wocbf_policy_1,capital_wocbf_policy_1,dailySR_policy_1,dailySR_wocbf_policy_1,riskAccepted_policy_1,ctrlWeight_policy_1,solvable_flag_policy_1,risk_pred_policy_1,final_action_abssum_policy_1,rl_action_abssum_policy_1,cbf_action_abssum_policy_1,downsideAtVol_risk_policy_1,downsideAtValue_risk_policy_1,cvar_policy_1,cvar_raw_policy_1,capital_policy_best,dailyReturn_policy_best,reward_policy_best,strategyVolatility_policy_best,risk_policy_best,risk_wocbf_policy_best,capital_wocbf_policy_best,dailySR_policy_best,dailySR_wocbf_policy_best,riskAccepted_policy_best,ctrlWeight_policy_best,solvable_flag_policy_best,risk_pred_policy_best,final_action_abssum_policy_best,rl_action_abssum_policy_best,cbf_action_abssum_policy_best,downsideAtVol_risk_policy_best,downsideAtValue_risk_policy_best,cvar_policy_best,cvar_raw_policy_best
1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.017,1.0,0,0.012061024831011232,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.017,1.0,0,0.012061024831011232,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1001464.1910350672,0.0014641910350671969,1.9507421359036348,0.01643550360602208,0.006600765668179456,0.006600768299174594,1001464.1947964164,4.0968873413450995,4.096898768314168,0.017,1.0,0,0.008614402596244382,1.0000000000000002,1.0000000279396772,1.4367814255106755e-06,0.011621656052034168,0.0014641910350672305,0.01213335067870275,0.012133351637964496,1001464.1910350672,0.0014641910350671969,1.9507421359036348,0.01643550360602208,0.006600765668179456,0.006600768299174594,1001464.1947964164,4.0968873413450995,4.096898768314168,0.017,1.0,0,0.008614402596244382,1.0000000000000002,1.0000000279396772,1.4367814255106755e-06,0.011621656052034168,0.0014641910350672305,0.01213335067870275,0.012133351637964496
998277.0106909969,-0.0031825205260471523,-2.954135153067297,0.03771335659894524,0.007941557239583385,0.007941559542115222,998277.0140856471,-4.511163444845837,-4.511162455017485,0.017,1.0,0,0.008524195360052512,1.0,1.0000001415610313,1.8016992821210374e-06,0.029294304071695393,-0.0017229893090031645,0.0190304335733279,0.019030438213636588,998277.0106909969,-0.0031825205260471523,-2.954135153067297,0.03771335659894524,0.007941557239583385,0.007941559542115222,998277.0140856471,-4.511163444845837,-4.511162455017485,0.017,1.0,0,0.008524195360052512,1.0,1.0000001415610313,1.8016992821210374e-06,0.029294304071695393,-0.0017229893090031645,0.0190304335733279,0.019030438213636588
1010549.0061785086,0.012293176499193538,12.555406292690888,0.10666190138382017,0.007879350732301726,0.007879350530390026,1010549.0092630837,165.65244732543763,165.6524363247017,0.017,1.0,0,0.0055552193260869805,1.0,0.9999999757856131,2.1581211004252427e-08,0.05962666295108715,0.010549006178508735,0.0037723149549469207,0.0037723148519305857,1010549.0061785086,0.012293176499193538,12.555406292690888,0.10666190138382017,0.007879350732301726,0.007879350530390026,1010549.0092630837,165.65244732543763,165.6524363247017,0.017,1.0,0,0.0055552193260869805,1.0,0.9999999757856131,2.1581211004252427e-08,0.05962666295108715,0.010549006178508735,0.0037723149549469207,0.0037723148519305857
1007803.6701921847,-0.002716677736100744,-2.599803132244685,0.09990371959306815,0.005693832456946173,0.00569383209862457,1007803.6729810368,-5.672887539809868,-5.672888297308108,0.017,1.0,0,0.0034384305079312107,1.0,1.000000037252903,1.39921837180566e-07,0.05233364269244893,0.007803670192184642,0.014399391615212658,0.014399391029843656,1007803.6701921847,-0.002716677736100744,-2.599803132244685,0.09990371959306815,0.005693832456946173,0.00569383209862457,1007803.6729810368,-5.672887539809868,-5.672888297308108,0.017,1.0,0,0.0034384305079312107,1.0,1.000000037252903,1.39921837180566e-07,0.05233364269244893,0.007803670192184642,0.014399391615212658,0.014399391029843656
1009892.5487371531,0.0020727038477345275,2.195587252304367,0.08941558890164854,0.0033526446339607083,0.003352643196074593,1009892.549981109,12.559766935628105,12.559760071449181,0.017,1.0,0,0.00218838285444384,1.0,1.000000037252903,2.556209937268728e-07,0.04777769157048751,0.009892548737153062,0.004651647334882149,0.004651645913923115,1009892.5487371531,0.0020727038477345275,2.195587252304367,0.08941558890164854,0.0033526446339607083,0.003352643196074593,1009892.549981109,12.559766935628105,12.559760071449181,0.017,1.0,0,0.00218838285444384,1.0,1.000000037252903,2.556209937268728e-07,0.04777769157048751,0.009892548737153062,0.004651647334882149,0.004651645913923115
1019654.8940139677,0.009666716809646963,9.796523448130323,0.09472746609046022,0.004965055771970682,0.0049650559505561714,1019654.895620832,130.40074456485831,130.40075230113078,0.017,1.0,0,0.006382915229752144,1.0,1.000000037252903,5.0508273875246347e-08,0.056633799880277204,0.019654894013967805,0.0001417044941481281,0.00014170447624084308,1019654.8940139677,0.009666716809646963,9.796523448130323,0.09472746609046022,0.004965055771970682,0.0049650559505561714,1019654.895620832,130.40074456485831,130.40075230113078,0.017,1.0,0,0.006382915229752144,1.0,1.000000037252903,5.0508273875246347e-08,0.056633799880277204,0.019654894013967805,0.0001417044941481281,0.00014170447624084308
1019289.4803630582,-0.0003583699279577523,-0.1378860736600581,0.08947372419640588,0.004491216249401312,0.004491216227076636,1019289.4821307366,-1.4438592148186533,-1.4438587106817944,0.017,1.0,0,0.006025202559806879,1.0,1.0000000009313226,5.6998626823586744e-08,0.05086372549055513,0.01928948036305811,0.009048323731787608,0.009048323486633925,1019289.4803630582,-0.0003583699279577523,-0.1378860736600581,0.08947372419640588,0.004491216249401312,0.004491216227076636,1019289.4821307366,-1.4438592148186533,-1.4438587106817944,0.017,1.0,0,0.006025202559806879,1.0,1.0000000009313226,5.6998626823586744e-08,0.05086372549055513,0.01928948036305811,0.009048323731787608,0.009048323486633925
1010433.6271230414,-0.008688261196281931,-8.619647127498974,0.10222761744600734,0.006971313561195252,0.006971312609837688,1010433.6309469074,-8.183728678405155,-8.183729277426151,0.017,1.0,0,0.009161215757444984,1.0,1.000000074505806,2.1979914384735488e-07,0.06522030283015204,0.010433627123041411,0.023219064919552626,0.023219060677943708,1010433.6271230414,-0.008688261196281931,-8.619647127498974,0.10222761744600734,0.006971313561195252,0.006971312609837688,1010433.6309469074,-8.183728678405155,-8.183729277426151,0.017,1.0,0,0.009161215757444984,1.0,1.000000074505806,2.1979914384735488e-07,0.06522030283015204,0.010433627123041411,0.023219064919552626,0.023219060677943708
1012942.447914537,0.0024829149823911325,2.694559311332317,0.096605409356515,0.009076790337783235,0.009076793704167087,1012942.4549440345,5.909655632575849,5.909663749600133,0.017,1.0,0,0.004550726360975257,1.0,1.0000000335276127,6.133117678428703e-07,0.06273892359857776,0.012942447914537025,0.01587129121898279,0.015871293747927357,1012942.447914537,0.0024829149823911325,2.694559311332317,0.096605409356515,0.009076790337783235,0.009076793704167087,1012942.4549440345,5.909655632575849,5.909663749600133,0.017,1.0,0,0.004550726360975257,1.0,1.0000000335276127,6.133117678428703e-07,0.06273892359857776,0.012942447914537025,0.01587129121898279,0.015871293747927357
