ep,trading_days,annualReturn_pct,mdd,sharpeRatio,final_capital,volatility,calmarRatio,sterlingRatio,netProfit,netProfit_pct,winRate,vol_max,vol_min,vol_avg,risk_max,risk_min,risk_avg,riskRaw_max,riskRaw_min,riskRaw_avg,dailySR_max,dailySR_min,dailySR_avg,dailySR_wocbf_max,dailySR_wocbf_min,dailySR_wocbf_avg,dailyReturn_pct_max,dailyReturn_pct_min,dailyReturn_pct_avg,sigReturn_max,sigReturn_min,mdd_high,mdd_low,mdd_high_date,mdd_low_date,sharpeRatio_wocbf,reward_sum,final_capital_wocbf,cbf_contribution,risk_downsideAtVol,risk_downsideAtVol_daily_max,risk_downsideAtVol_daily_min,risk_downsideAtVol_daily_avg,risk_downsideAtValue_daily_max,risk_downsideAtValue_daily_min,risk_downsideAtValue_daily_avg,cvar_max,cvar_min,cvar_avg,cvar_raw_max,cvar_raw_min,cvar_raw_avg,solver_solvable,solver_insolvable,cputime,systime
1,1255,0.17205731936251456,0.1729207453363002,1.0299259592277843,2204835.6577168363,0.15096456009235049,6.697919605886189,1.4765020587571973,1204835.6577168363,1.2048356577168362,0.550597609561753,0.1536450586564002,0.0048237504049054945,0.13477857399150994,0.031089606923448435,0.0008819630871239296,0.008197616203714312,0.03577932107036748,0.0008819630883937267,0.008363654481667876,28144.971880595178,-18.98251001581027,122.60395482585115,87553.89589297384,-18.982509208750713,184.51010443978674,0.038113791973387746,-0.046250047424070344,0.0006754721006356187,66963.94956473913,-100984.16572527238,1322263.0772511351,1093616.360402199,2015-05-18,2016-02-11,1.0487073655760377,789.2811293695313,2253387.3121504863,1253.9999178053185,0.11048584641054189,0.11172244737563258,0.0,0.09772478532300798,1.3418750545003735,-0.015479309522701046,0.44257521094669083,0.10713547021516943,-0.0038493144396490736,0.016199973365297788,0.1151637535705792,-0.003849314546893398,0.016528591997336594,1255,0,36.75,41.07006530000217
