capital_policy_1,dailyReturn_policy_1,reward_policy_1,strategyVolatility_policy_1,risk_policy_1,risk_wocbf_policy_1,capital_wocbf_policy_1,dailySR_policy_1,dailySR_wocbf_policy_1,riskAccepted_policy_1,ctrlWeight_policy_1,solvable_flag_policy_1,risk_pred_policy_1,final_action_abssum_policy_1,rl_action_abssum_policy_1,cbf_action_abssum_policy_1,downsideAtVol_risk_policy_1,downsideAtValue_risk_policy_1,cvar_policy_1,cvar_raw_policy_1,capital_policy_best,dailyReturn_policy_best,reward_policy_best,strategyVolatility_policy_best,risk_policy_best,risk_wocbf_policy_best,capital_wocbf_policy_best,dailySR_policy_best,dailySR_wocbf_policy_best,riskAccepted_policy_best,ctrlWeight_policy_best,solvable_flag_policy_best,risk_pred_policy_best,final_action_abssum_policy_best,rl_action_abssum_policy_best,cbf_action_abssum_policy_best,downsideAtVol_risk_policy_best,downsideAtValue_risk_policy_best,cvar_policy_best,cvar_raw_policy_best
1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.017,1.0,0,0.01231955666730718,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.017,1.0,0,0.01231955666730718,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1001192.7211450494,0.001192721145049436,1.716875654003164,0.013388261648207089,0.006428067093865747,0.006428091852622561,1001193.2784348269,3.2712459996258914,3.2730897854954635,0.017,1.0,0,0.008361735997421222,1.0,1.0000000664731488,1.906195079096903e-05,0.009466930599747016,0.0011927211450495356,0.011017048353369592,0.011016543866383007,1001192.7211450494,0.001192721145049436,1.716875654003164,0.013388261648207089,0.006428067093865747,0.006428091852622561,1001193.2784348269,3.2712459996258914,3.2730897854954635,0.017,1.0,0,0.008361735997421222,1.0,1.0000000664731488,1.906195079096903e-05,0.009466930599747016,0.0011927211450495356,0.011017048353369592,0.011016543866383007
997757.1845084166,-0.003431443880957998,-3.3061353150890667,0.03811000271689866,0.00737767892546934,0.007377678470083237,997757.739702397,-5.089208840439095,-5.089209320977482,0.017,1.0,0,0.008346275643069483,1.0,1.000000037252903,1.0678775070191784e-07,0.030141328571709165,-0.0022428154915834497,0.01889535496477306,0.01889535378708653,997757.1845084166,-0.003431443880957998,-3.3061353150890667,0.03811000271689866,0.00737767892546934,0.007377678470083237,997757.739702397,-5.089208840439095,-5.089209320977482,0.017,1.0,0,0.008346275643069483,1.0,1.000000037252903,1.0678775070191784e-07,0.030141328571709165,-0.0022428154915834497,0.01889535496477306,0.01889535378708653
1005299.0214236109,0.007558789886248793,7.726125521016468,0.07289431396179469,0.00741470955806768,0.007414708329616409,1005299.5870811448,48.03233812217534,48.03243510418215,0.017,1.0,0,0.00826226855423274,1.0000000000000002,0.999999949708581,2.0321278743146805e-06,0.045327490615863414,0.005299021423610828,0.007623879250459922,0.007623871839322328,1005299.0214236109,0.007558789886248793,7.726125521016468,0.07289431396179469,0.00741470955806768,0.007414708329616409,1005299.5870811448,48.03233812217534,48.03243510418215,0.017,1.0,0,0.00826226855423274,1.0000000000000002,0.999999949708581,2.0321278743146805e-06,0.045327490615863414,0.005299021423610828,0.007623879250459922,0.007623871839322328
1007556.2402408803,0.0022453208141722516,2.4292634040706487,0.06346187786072276,0.00626377136059649,0.006263771324606161,1007556.8071885232,7.474293727286451,7.474293858877933,0.017,1.0,0,0.004115414114147814,1.0,0.9999999888241291,3.5593264304862654e-08,0.04112104635902896,0.0075562402408801965,0.010252024635854718,0.010252024576941,1007556.2402408803,0.0022453208141722516,2.4292634040706487,0.06346187786072276,0.00626377136059649,0.006263771324606161,1007556.8071885232,7.474293727286451,7.474293858877933,0.017,1.0,0,0.004115414114147814,1.0,0.9999999888241291,3.5593264304862654e-08,0.04112104635902896,0.0075562402408801965,0.010252024635854718,0.010252024576941
1012858.4277014728,0.0052624233256943235,5.45012698715998,0.061744205210656114,0.004266400232012424,0.004266400919391666,1012858.9997027552,40.40918285011209,40.409204883061925,0.017,1.0,0,0.0042778692029538665,1.0,1.000000013038516,7.260632478258917e-07,0.04288042620533317,0.012858427701472719,0.00315736952161114,0.0031573691297181383,1012858.4277014728,0.0052624233256943235,5.45012698715998,0.061744205210656114,0.004266400232012424,0.004266400919391666,1012858.9997027552,40.40918285011209,40.409204883061925,0.017,1.0,0,0.0042778692029538665,1.0,1.000000013038516,7.260632478258917e-07,0.04288042620533317,0.012858427701472719,0.00315736952161114,0.0031573691297181383
1024722.9382136059,0.011713888325990258,11.892372184301253,0.08048659736913721,0.0058059290998797326,0.005805929149521496,1024723.5170526225,193.13054560367846,193.13055084958555,0.017,1.0,0,0.00645491226239178,1.0,1.0000000204890966,6.178922435195761e-08,0.05318928773087922,0.024722938213605827,-6.890656745590917e-05,-6.890669818617086e-05,1024722.9382136059,0.011713888325990258,11.892372184301253,0.08048659736913721,0.0058059290998797326,0.005805929149521496,1024723.5170526225,193.13054560367846,193.13055084958555,0.017,1.0,0,0.00645491226239178,1.0,1.0000000204890966,6.178922435195761e-08,0.05318928773087922,0.024722938213605827,-6.890656745590917e-05,-6.890669818617086e-05
1024375.0346279166,-0.0003395099033264126,-0.13079201556460082,0.07757873746672003,0.004531216803732183,0.004531217310066895,1024375.6148369658,-1.37058126267044,-1.3705761912890613,0.017,1.0,0,0.008065147718892636,1.0,0.999999986961484,3.9466803915244254e-07,0.048792148813485446,0.02437503462791657,0.0095015526121078,0.00950155202458831,1024375.0346279166,-0.0003395099033264126,-0.13079201556460082,0.07757873746672003,0.004531216803732183,0.004531217310066895,1024375.6148369658,-1.37058126267044,-1.3705761912890613,0.017,1.0,0,0.008065147718892636,1.0,0.999999986961484,3.9466803915244254e-07,0.048792148813485446,0.02437503462791657,0.0095015526121078,0.00950155202458831
1017406.7675518696,-0.006802456952280277,-6.636045277864142,0.0892777299498277,0.007396073909532596,0.007396073800401123,1017407.3442405222,-7.133373541050649,-7.133373485221539,0.017,1.0,0,0.00737516720008835,1.0000000000000002,1.0000000232830644,9.494411570764809e-08,0.060068243111969996,0.01740676755186965,0.022242130732037207,0.022242130107446138,1017406.7675518696,-0.006802456952280277,-6.636045277864142,0.0892777299498277,0.007396073909532596,0.007396073800401123,1017407.3442405222,-7.133373541050649,-7.133373485221539,0.017,1.0,0,0.00737516720008835,1.0000000000000002,1.0000000232830644,9.494411570764809e-08,0.060068243111969996,0.01740676755186965,0.022242130732037207,0.022242130107446138
1017901.8495753066,0.0004866116869148682,0.6861835011021155,0.08448456679134628,0.007392006505722468,0.007392006722068998,1017902.426406988,0.9702459868880258,0.9702456303383168,0.017,1.0,0,0.010623171402056956,1.0,1.000000011175871,2.19538147081862e-08,0.05570790235116942,0.017901849575306716,0.014463159191839558,0.014463159716364502,1017901.8495753066,0.0004866116869148682,0.6861835011021155,0.08448456679134628,0.007392006505722468,0.007392006722068998,1017902.426406988,0.9702459868880258,0.9702456303383168,0.017,1.0,0,0.010623171402056956,1.0,1.000000011175871,2.19538147081862e-08,0.05570790235116942,0.017901849575306716,0.014463159191839558,0.014463159716364502
