ep,trading_days,annualReturn_pct,mdd,sharpeRatio,final_capital,volatility,calmarRatio,sterlingRatio,netProfit,netProfit_pct,winRate,vol_max,vol_min,vol_avg,risk_max,risk_min,risk_avg,riskRaw_max,riskRaw_min,riskRaw_avg,dailySR_max,dailySR_min,dailySR_avg,dailySR_wocbf_max,dailySR_wocbf_min,dailySR_wocbf_avg,dailyReturn_pct_max,dailyReturn_pct_min,dailyReturn_pct_avg,sigReturn_max,sigReturn_min,mdd_high,mdd_low,mdd_high_date,mdd_low_date,sharpeRatio_wocbf,reward_sum,final_capital_wocbf,cbf_contribution,risk_downsideAtVol,risk_downsideAtVol_daily_max,risk_downsideAtVol_daily_min,risk_downsideAtVol_daily_avg,risk_downsideAtValue_daily_max,risk_downsideAtValue_daily_min,risk_downsideAtValue_daily_avg,cvar_max,cvar_min,cvar_avg,cvar_raw_max,cvar_raw_min,cvar_raw_avg,solver_solvable,solver_insolvable,cputime,systime
1,1255,0.17350470787542038,0.17390854889212237,1.03598333861773,2218428.8978078286,0.15147898815130098,6.775722368330449,1.4870783901179372,1218428.8978078286,1.2184288978078286,0.5537848605577689,0.15363500593571228,0.050203921399792406,0.13368294037198047,0.031131212810895387,0.0008021633484654745,0.00823059980058861,0.0358762776135375,0.0008021633471825138,0.00840092748484751,20432.08567702844,-20.169684171145562,121.86967893783327,68805.25316345984,-20.169684475636537,176.27302079654538,0.036780846335166824,-0.04540781747750258,0.0006806793808631143,66093.87822150718,-100074.15303056315,1330516.1935983507,1099128.0530921915,2015-05-18,2016-02-11,1.0563402666267512,804.071211247397,2269568.8605583482,1253.9999992858502,0.11073615173296708,0.11162205156186988,0.0,0.09649419197227954,1.3643768932185099,-0.033123831693242844,0.45172528683095803,0.10733239950794812,-0.003918872060018029,0.016265058936060634,0.115463461124418,-0.003918872244793304,0.016602703586511343,1255,0,22.875,22.492982499999925
