ep,trading_days,annualReturn_pct,mdd,sharpeRatio,final_capital,volatility,calmarRatio,sterlingRatio,netProfit,netProfit_pct,winRate,vol_max,vol_min,vol_avg,risk_max,risk_min,risk_avg,riskRaw_max,riskRaw_min,riskRaw_avg,dailySR_max,dailySR_min,dailySR_avg,dailySR_wocbf_max,dailySR_wocbf_min,dailySR_wocbf_avg,dailyReturn_pct_max,dailyReturn_pct_min,dailyReturn_pct_avg,sigReturn_max,sigReturn_min,mdd_high,mdd_low,mdd_high_date,mdd_low_date,sharpeRatio_wocbf,reward_sum,final_capital_wocbf,cbf_contribution,risk_downsideAtVol,risk_downsideAtVol_daily_max,risk_downsideAtVol_daily_min,risk_downsideAtVol_daily_avg,risk_downsideAtValue_daily_max,risk_downsideAtValue_daily_min,risk_downsideAtValue_daily_avg,cvar_max,cvar_min,cvar_avg,cvar_raw_max,cvar_raw_min,cvar_raw_avg,solver_solvable,solver_insolvable,cputime,systime
1,1255,0.16618697030378105,0.18024518650529908,0.9999822875996539,2150384.68493673,0.1496146203378341,6.34061745848923,1.4345408896544591,1150384.6849367302,1.1503846849367303,0.545816733067729,0.15370834969747443,0.02271901195408732,0.13375132112504184,0.02800691342322922,0.0008383034149471072,0.007998153688459722,0.03583218358173179,0.0008383034521506797,0.008354860945864271,17887.75164161536,-22.892074289125162,110.81482679252538,76331.4387395857,-22.892071926511065,178.50296664080847,0.03599681573080535,-0.04413894677407624,0.0006547217248246699,65149.78867439926,-96411.47991683148,1330293.8897498844,1090514.8194850567,2015-05-18,2016-02-11,1.045523044271627,642.5867549169891,2248539.9943550383,74.49711933128188,0.10932941750830003,0.11132723682691151,0.0,0.09663664905540484,1.3061414694785318,-0.02014611201669969,0.42949844255723896,0.09232923970202579,-0.0038707154055477137,0.015799971541946203,0.1153364761013634,-0.003870715660372205,0.016512602194376086,1255,0,23.921875,23.822050200000376
